ccode,country,year,etype2,etype3,timing,timing_tri,sche_date,held_date,termlength,binary_system_cp,reason,need2fix,should be zero given timing =3,"shoud be zero; just ""reason"" is empty"
652,Syria,1998,parliament,LH,1,0,1998-11-30,1998-11-30,4,presidentialism,0,0,,
652,Syria,2003,parliament,LH,1,0,2003-03-02,2003-03-02,4,presidentialism,0,0,,
652,Syria,2007,parliament,LH,1,0,2007-04-22,2007-04-22,4,presidentialism,0,0,,
652,Syria,2012,parliament,LH,2,1,2011-04-22,2012-05-07,4,presidentialism,5,0,,
652,Syria,2016,parliament,LH,1,0,2016-04-13,2016-04-13,4,presidentialism,0,0,,
652,Syria,2020,parliament,LH,2,1,2020-04-13,2020-07-19,4,presidentialism,5,0,,
652,Syria,1949,president,President,3,NA,NA,1949-06-25,5,parliamentarism,NA,1,0,0
652,Syria,1953,president,President,3,NA,NA,1953-07-10,5,parliamentarism,NA,1,0,0
652,Syria,1971,president,President,3,NA,NA,1971-03-12,5,presidentialism,NA,1,0,0
652,Syria,1978,president,President,1,0,1978-02-08,1978-02-08,4,presidentialism,0,0,,
652,Syria,1985,president,President,1,0,1985-02-10,1985-02-10,4,presidentialism,0,0,,
652,Syria,1991,president,President,1,0,1991-12-02,1991-12-02,4,presidentialism,0,0,,
652,Syria,1999,president,President,1,0,1999-02-10,1999-02-10,4,presidentialism,0,0,,
652,Syria,2000,president,President,2,-1,2006-02-10,2000-07-10,7,presidentialism,3,0,,
652,Syria,2007,president,President,1,0,2007-05-27,2007-05-27,4,presidentialism,0,0,,
652,Syria,2014,president,President,1,0,2014-06-03,2014-06-03,7,presidentialism,0,0,,
652,Syria,2021,president,President,1,0,2021-05-26,2021-05-26,7,presidentialism,0,0,,
660,Lebanon,1947,parliament,LH,1,0,1947-05-25,1947-05-25,4,parliamentarism,0,0,,
660,Lebanon,1951,parliament,LH,1,0,1951-04-15,1951-04-15,4,parliamentarism,0,0,,
660,Lebanon,1953,parliament,LH,2,-1,1955-04-15,1953-07-12,4,parliamentarism,5,0,,
660,Lebanon,1957,parliament,LH,1,0,1957-06-09,1957-06-09,4,parliamentarism,0,0,,
660,Lebanon,1960,parliament,LH,2,-1,1961-06-09,1960-06-12,4,parliamentarism,5,0,,
660,Lebanon,1964,parliament,LH,1,0,1964-04-05,1964-04-05,4,parliamentarism,0,0,,
660,Lebanon,1968,parliament,LH,1,0,1968-03-24,1968-03-24,4,parliamentarism,0,0,,
660,Lebanon,1972,parliament,LH,1,0,1972-04-16,1972-04-16,4,parliamentarism,0,0,,
660,Lebanon,1992,parliament,LH,3,NA,NA,1992-08-23,4,presidentialism,NA,1,0,0
660,Lebanon,1996,parliament,LH,1,0,1996-08-18,1996-08-18,4,parliamentarism,0,0,,
660,Lebanon,2000,parliament,LH,1,0,2000-08-27,2000-08-27,4,parliamentarism,0,0,,
660,Lebanon,2005,parliament,LH,1,0,2005-05-28,2005-05-28,4,parliamentarism,0,0,,
660,Lebanon,2009,parliament,LH,1,0,2009-06-07,2009-06-07,4,parliamentarism,0,0,,
660,Lebanon,2018,parliament,LH,2,1,2014-11-05,2018-05-06,4,parliamentarism,5,0,,
660,Lebanon,2022,parliament,LH,1,0,2022-05-15,2022-05-15,4,parliamentarism,0,0,,
660,Lebanon,2014,president,President,1,0,2014-04-23,2014-04-23,6,parliamentarism,0,0,,
663,Jordan,1947,parliament,LH,3,NA,NA,1947-10-20,4,presidentialism,NA,1,0,0
663,Jordan,1950,parliament,LH,2,-1,1951-10-20,1950-04-02,4,presidentialism,6,0,,
663,Jordan,1951,parliament,LH,2,-1,1954-04-02,1951-08-29,4,presidentialism,5,0,,
663,Jordan,1954,parliament,LH,2,-1,1955-08-29,1954-10-16,4,presidentialism,5,0,,
663,Jordan,1956,parliament,LH,2,-1,1958-10-16,1956-10-21,4,presidentialism,5,0,,
663,Jordan,1961,parliament,LH,2,1,1960-10-21,1961-10-19,4,presidentialism,5,0,,
663,Jordan,1962,parliament,LH,2,-1,1965-10-19,1962-11-24,4,presidentialism,5,0,,
663,Jordan,1963,parliament,LH,2,-1,1966-11-24,1963-07-06,4,presidentialism,5,0,,
663,Jordan,1967,parliament,LH,1,0,1967-04-15,1967-04-15,4,presidentialism,0,0,,
663,Jordan,1989,parliament,LH,3,NA,NA,1989-11-08,4,presidentialism,NA,1,0,0
663,Jordan,1993,parliament,LH,1,0,1993-11-08,1993-11-08,4,presidentialism,0,0,,
663,Jordan,1997,parliament,LH,1,0,1997-11-04,1997-11-04,4,presidentialism,0,0,,
663,Jordan,2003,parliament,LH,2,1,2001-11-04,2003-06-17,4,presidentialism,5,0,,
663,Jordan,2007,parliament,LH,1,0,2007-11-20,2007-11-20,4,presidentialism,0,0,,
663,Jordan,2010,parliament,LH,2,-1,2011-11-20,2010-11-09,4,presidentialism,5,1,,
663,Jordan,2013,parliament,LH,1,0,2013-01-23,2013-01-23,4,presidentialism,0,1,,
663,Jordan,2016,parliament,LH,1,0,2016-09-20,2016-09-20,4,presidentialism,0,1,,
663,Jordan,2020,parliament,LH,2,1,2020-09-20,2020-11-10,4,presidentialism,NA,1,,0
666,Israel,1949,parliament,LH,3,NA,NA,1949-01-25,4,parliamentarism,NA,1,0,0
666,Israel,1951,parliament,LH,2,-1,1953-01-25,1951-07-30,4,parliamentarism,5,0,,
666,Israel,1955,parliament,LH,1,0,1955-07-26,1955-07-26,4,parliamentarism,0,0,,
666,Israel,1959,parliament,LH,1,0,1959-11-03,1959-11-03,4,parliamentarism,0,0,,
666,Israel,1961,parliament,LH,2,-1,1963-11-03,1961-08-15,4,parliamentarism,5,0,,
666,Israel,1965,parliament,LH,1,0,1965-11-01,1965-11-01,4,parliamentarism,0,0,,
666,Israel,1969,parliament,LH,1,0,1969-10-28,1969-10-28,4,parliamentarism,0,0,,
666,Israel,1973,parliament,LH,2,1,1973-10-30,1973-12-31,4,parliamentarism,4,0,,
666,Israel,1977,parliament,LH,1,0,1977-05-17,1977-05-17,4,parliamentarism,0,0,,
666,Israel,1981,parliament,LH,2,-1,1981-11-17,1981-06-30,4,parliamentarism,5,0,,
666,Israel,1984,parliament,LH,2,-1,1985-06-30,1984-07-23,4,parliamentarism,5,0,,
666,Israel,1988,parliament,LH,1,0,1988-11-01,1988-11-01,4,parliamentarism,0,0,,
666,Israel,1992,parliament,LH,2,-1,1992-11-01,1992-06-23,4,parliamentarism,5,0,,
666,Israel,1996,parliament,LH,2,-1,1996-06-23,1996-05-29,4,parliamentarism,5,0,,
666,Israel,1999,parliament,LH,2,-1,2000-11-15,1999-05-17,4,presidentialism,5,0,,
666,Israel,2003,parliament,LH,2,-1,2003-05-17,2003-01-28,4,parliamentarism,5,0,,
666,Israel,2006,parliament,LH,2,-1,2006-11-15,2006-03-28,4,parliamentarism,5,0,,
666,Israel,2009,parliament,LH,2,-1,2010-03-28,2009-02-10,4,parliamentarism,5,0,,
666,Israel,2013,parliament,LH,2,-1,2013-10-22,2013-01-22,4,parliamentarism,5,0,,
666,Israel,2015,parliament,LH,2,-1,2017-01-22,2015-03-17,4,parliamentarism,5,0,,
666,Israel,2019,parliament,LH,2,-1,2019-11-05,2019-04-09,4,parliamentarism,5,0,,
666,Israel,2019,parliament,LH,2,-1,2023-04-09,2019-09-17,4,parliamentarism,5,0,,
666,Israel,2020,parliament,LH,2,-1,2023-09-17,2020-03-02,4,parliamentarism,5,0,,
666,Israel,2021,parliament,LH,2,-1,2024-03-02,2021-03-23,4,parliamentarism,NA,1,,0
666,Israel,2022,parliament,LH,2,-1,2025-11-11,2022-11-01,4,parliamentarism,5,1,,
666,Israel,1996,president,President,2,1,1994-12-29,1996-05-29,4,parliamentarism,NA,1,,0
666,Israel,1999,president,President,2,-1,2000-11-29,1999-05-17,4,presidentialism,5,0,,
666,Israel,2001,president,President,2,-1,2003-05-17,2001-02-06,4,presidentialism,5,0,,
690,Kuwait,1963,parliament,LH,3,NA,NA,1963-01-23,4,presidentialism,NA,1,0,0
690,Kuwait,1967,parliament,LH,1,0,1967-01-25,1967-01-25,4,presidentialism,0,0,,
690,Kuwait,1971,parliament,LH,1,0,1971-01-23,1971-01-23,4,presidentialism,0,0,,
690,Kuwait,1975,parliament,LH,1,0,1975-01-27,1975-01-27,4,presidentialism,0,0,,
690,Kuwait,1981,parliament,LH,2,1,1979-01-27,1981-02-23,4,presidentialism,5,0,,
690,Kuwait,1985,parliament,LH,1,0,1985-02-20,1985-02-20,4,presidentialism,0,0,,
690,Kuwait,1990,parliament,LH,2,1,1989-02-20,1990-06-10,4,presidentialism,5,0,,
690,Kuwait,1992,parliament,LH,2,-1,1994-06-10,1992-10-05,4,presidentialism,5,0,,
690,Kuwait,1996,parliament,LH,1,0,1996-10-07,1996-10-07,4,presidentialism,0,0,,
690,Kuwait,1999,parliament,LH,2,-1,2000-10-05,1999-07-03,4,presidentialism,5,0,,
690,Kuwait,2003,parliament,LH,1,0,2003-07-05,2003-07-05,4,presidentialism,0,0,,
690,Kuwait,2006,parliament,LH,2,-1,2007-07-05,2006-06-29,4,presidentialism,5,0,,
690,Kuwait,2008,parliament,LH,2,-1,2010-06-29,2008-05-17,4,presidentialism,5,0,,
690,Kuwait,2009,parliament,LH,2,-1,2012-05-17,2009-05-16,4,presidentialism,5,0,,
690,Kuwait,2012,parliament,LH,1,0,2012-12-01,2012-12-01,4,presidentialism,0,0,,
690,Kuwait,2012,parliament,LH,2,-1,2013-05-16,2012-02-02,4,presidentialism,5,0,,
690,Kuwait,2013,parliament,LH,2,1,2013-07-25,2013-07-27,4,presidentialism,5,0,,
690,Kuwait,2016,parliament,LH,1,0,2016-11-26,2016-11-26,4,presidentialism,4,1,,
690,Kuwait,2020,parliament,LH,1,0,2020-11-26,2020-12-5,4,presidentialism,4,1,,
690,Kuwait,2022,parliament,LH,1,-1,2024-12-05,2022-09-29,4,presidentialism,4,1,,
696,UAE,2006,parliament,LH,3,NA,NA,2006-12-16,2,presidentialism,NA,1,0,0
696,UAE,2011,parliament,LH,1,0,2011-09-24,2011-09-24,4,presidentialism,0,0,,
696,UAE,2015,parliament,LH,1,0,2015-10-03,2015-10-03,4,presidentialism,0,0,,
696,UAE,2019,parliament,LH,1,0,2019-10-05,2019-10-05,4,presidentialism,0,0,,
698,Oman,2000,parliament,LH,3,NA,NA,2000-09-14,3,presidentialism,NA,1,0,0
698,Oman,2003,parliament,LH,1,0,2003-10-04,2003-10-04,4,presidentialism,0,0,,
698,Oman,2007,parliament,LH,1,0,2007-10-27,2007-10-27,4,presidentialism,0,0,,
698,Oman,2011,parliament,LH,1,0,2011-10-15,2011-10-15,4,presidentialism,0,0,,
698,Oman,2015,parliament,LH,1,0,2015-10-25,2015-10-25,4,presidentialism,0,0,,
698,Oman,2019,parliament,LH,1,0,2019-10-27,2019-10-27,4,presidentialism,0,0,,
700,Afghanistan,1949,parliament,LH,1,0,1949-04-01,1949-04-01,3,presidentialism,0,0,,
700,Afghanistan,1952,parliament,LH,1,0,1952-02-01,1952-02-01,3,presidentialism,0,0,,
700,Afghanistan,1955,parliament,LH,1,0,1955-04-01,1955-04-01,3,presidentialism,0,0,,
700,Afghanistan,1961,parliament,LH,1,0,1961-04-01,1961-04-01,NA,presidentialism,0,1,,
700,Afghanistan,1965,parliament,LH,3,NA,NA,1965-09-19,4,presidentialism,NA,1,0,0
700,Afghanistan,1969,parliament,LH,1,0,1969-08-29,1969-08-29,4,presidentialism,0,0,,
700,Afghanistan,1988,parliament,LH,1,0,1988-04-06,1988-04-06,NA,presidentialism,0,1,,
700,Afghanistan,2005,parliament,LH,3,NA,NA,2005-09-18,5,presidentialism,NA,1,0,0
700,Afghanistan,2010,parliament,LH,2,1,2010-05-22,2010-09-18,5,presidentialism,5,0,,
700,Afghanistan,2018,parliament,LH,3,NA,NA,2018-10-20,5,presidentialism,NA,1,0,0
700,Afghanistan,2004,president,President,3,NA,NA,2004-10-09,5,presidentialism,NA,1,0,0
700,Afghanistan,2009,president,President,2,1,2009-05-22,2009-08-20,5,presidentialism,5,0,,
700,Afghanistan,2014,president,President,1,0,2014-04-05,2014-04-05,5,presidentialism,0,0,,
700,Afghanistan,2019,president,President,2,1,2019-04-20,2019-09-28,5,presidentialism,5,0,,
701,Turkmenistan,1994,parliament,LH,1,0,1994-12-11,1994-12-11,5,presidentialism,0,0,,
701,Turkmenistan,1998,parliament,LH,1,0,1998-04-05,1998-04-05,5,presidentialism,0,0,,
701,Turkmenistan,1999,parliament,LH,1,0,1999-12-12,1999-12-12,5,presidentialism,0,0,,
701,Turkmenistan,2003,parliament,LH,1,0,2003-04-06,2003-04-06,5,presidentialism,0,0,,
701,Turkmenistan,2004,parliament,LH,1,0,2004-12-19,2004-12-19,5,presidentialism,0,0,,
701,Turkmenistan,2008,parliament,LH,2,-1,2009-12-19,2008-12-14,5,presidentialism,5,0,,
701,Turkmenistan,2013,parliament,LH,1,0,2013-12-15,2013-12-15,5,presidentialism,0,0,,
701,Turkmenistan,2018,parliament,LH,1,0,2018-03-25,2018-03-25,5,presidentialism,0,0,,
701,Turkmenistan,1992,president,President,1,0,1992-06-21,1992-06-21,5,presidentialism,0,0,,
701,Turkmenistan,2007,president,President,3,NA,NA,2007-02-11,5,presidentialism,NA,1,0,0
701,Turkmenistan,2012,president,President,1,0,2012-02-12,2012-02-12,7,presidentialism,0,0,,
701,Turkmenistan,2017,president,President,1,0,2017-02-12,2017-02-12,7,presidentialism,0,0,,
701,Turkmenistan,2022,president,President,2,-1,2024-02-12,2022-03-12,7,presidentialism,5,0,,
702,Tajikistan,1995,parliament,LH,1,0,1995-02-26,1995-02-26,5,presidentialism,0,0,,
702,Tajikistan,2000,parliament,LH,1,0,2000-02-27,2000-02-27,5,presidentialism,0,0,,
702,Tajikistan,2005,parliament,LH,1,0,2005-02-27,2005-02-27,5,presidentialism,0,0,,
702,Tajikistan,2010,parliament,LH,1,0,2010-02-28,2010-02-28,5,presidentialism,0,0,,
702,Tajikistan,2015,parliament,LH,1,0,2015-03-01,2015-03-01,5,presidentialism,0,0,,
702,Tajikistan,2020,parliament,LH,1,0,2020-03-01,2020-03-01,5,presidentialism,0,0,,
702,Tajikistan,1991,president,President,3,NA,NA,1991-11-24,5,presidentialism,NA,1,0,0
702,Tajikistan,1994,president,President,2,1,1994-09-25,1994-11-06,5,presidentialism,5,0,,
702,Tajikistan,1999,president,President,1,0,1999-11-06,1999-11-06,5,presidentialism,0,0,,
702,Tajikistan,2006,president,President,1,0,2006-11-06,2006-11-06,7,presidentialism,0,0,,
702,Tajikistan,2013,president,President,1,0,2013-11-06,2013-11-06,7,presidentialism,0,0,,
702,Tajikistan,2020,president,President,2,-1,2020-11-06,2020-10-11,7,presidentialism,NA,1,,0
703,Kyrgyzstan,1995,parliament,LH,3,NA,NA,1995-02-05,5,presidentialism,NA,1,0,0
703,Kyrgyzstan,2000,parliament,LH,1,0,2000-02-20,2000-02-20,5,presidentialism,0,0,,
703,Kyrgyzstan,2005,parliament,LH,1,0,2005-02-27,2005-02-27,5,presidentialism,0,0,,
703,Kyrgyzstan,2007,parliament,LH,2,-1,2010-07-10,2007-12-16,5,presidentialism,5,0,,
703,Kyrgyzstan,2010,parliament,LH,2,-1,2012-12-16,2010-10-10,5,presidentialism,5,0,,
703,Kyrgyzstan,2015,parliament,LH,1,0,2015-10-04,2015-10-04,5,presidentialism,0,0,,
703,Kyrgyzstan,2020,parliament,LH,1,0,2020-10-04,2020-10-04,5,presidentialism,0,0,,
703,Kyrgyzstan,2021,parliament,LH,2,-1,2025-10-04,2021-11-28,5,presidentialism,5,0,,
703,Kyrgyzstan,1991,president,President,3,NA,NA,1991-10-12,5,presidentialism,NA,1,0,0
703,Kyrgyzstan,1995,president,President,1,0,1995-12-24,1995-12-24,5,presidentialism,0,0,,
703,Kyrgyzstan,2000,president,President,1,0,2000-10-29,2000-10-29,5,presidentialism,0,0,,
703,Kyrgyzstan,2005,president,President,2,-1,2005-10-29,2005-07-10,5,presidentialism,5,0,,
703,Kyrgyzstan,2009,president,President,1,0,2009-07-23,2009-07-23,5,presidentialism,0,0,,
703,Kyrgyzstan,2011,president,President,1,0,2011-10-30,2011-10-30,6,presidentialism,0,0,,
703,Kyrgyzstan,2017,president,President,2,-1,2017-11-19,2017-10-15,6,presidentialism,NA,1,,0
703,Kyrgyzstan,2021,president,President,2,-1,2023-10-15,2021-01-10,6,presidentialism,NA,1,,0
704,Uzbekistan,1994,parliament,LH,1,0,1994-12-25,1994-12-25,5,presidentialism,0,0,,
704,Uzbekistan,1995,parliament,LH,1,0,1995-01-08,1995-01-08,5,presidentialism,0,0,,
704,Uzbekistan,1999,parliament,LH,1,0,1999-12-05,1999-12-05,5,presidentialism,0,0,,
704,Uzbekistan,2004,parliament,LH,1,0,2004-12-26,2004-12-26,5,presidentialism,0,0,,
704,Uzbekistan,2005,parliament,LH,1,0,2005-01-09,2005-01-09,5,presidentialism,0,0,,
704,Uzbekistan,2009,parliament,LH,1,0,2009-12-27,2009-12-27,5,presidentialism,0,0,,
704,Uzbekistan,2014,parliament,LH,1,0,2014-12-21,2014-12-21,5,presidentialism,0,0,,
704,Uzbekistan,2019,parliament,LH,1,0,2019-12-22,2019-12-22,5,presidentialism,0,0,,
704,Uzbekistan,1991,president,President,3,NA,NA,1991-12-29,5,presidentialism,NA,1,0,0
704,Uzbekistan,2000,president,President,2,1,1996-12-29,2000-01-09,5,presidentialism,NA,1,,0
704,Uzbekistan,2007,president,President,2,1,2007-01-22,2007-12-23,7,presidentialism,5,0,,
704,Uzbekistan,2015,president,President,1,0,2015-03-29,2015-03-29,5,presidentialism,0,0,,
704,Uzbekistan,2016,president,President,1,0,2016-12-04,2016-12-04,5,presidentialism,0,0,,
704,Uzbekistan,2021,president,President,2,-1,2021-12-04,2021-10-24,5,presidentialism,NA,1,,0
705,Kazakhstan,1994,parliament,LH,3,NA,NA,1994-03-07,5,presidentialism,NA,1,0,0
705,Kazakhstan,1995,parliament,LH,3,NA,NA,1995-12-09,4,presidentialism,NA,1,0,0
705,Kazakhstan,1999,parliament,LH,2,-1,2000-12-09,1999-10-10,5,presidentialism,5,0,,
705,Kazakhstan,2004,parliament,LH,1,0,2004-09-19,2004-09-19,5,presidentialism,0,0,,
705,Kazakhstan,2007,parliament,LH,2,-1,2009-10-03,2007-08-18,5,presidentialism,5,0,,
705,Kazakhstan,2012,parliament,LH,2,-1,2012-08-18,2012-01-15,5,presidentialism,5,0,,
705,Kazakhstan,2016,parliament,LH,1,0,2016-03-20,2016-03-20,5,presidentialism,0,0,,
705,Kazakhstan,2021,parliament,LH,2,-1,2021-03-20,2021-01-10,5,presidentialism,NA,1,,0
705,Kazakhstan,1991,president,President,3,NA,NA,1991-12-01,5,presidentialism,NA,1,0,0
705,Kazakhstan,1999,president,President,2,1,1996-12-01,1999-01-10,7,presidentialism,5,0,,
705,Kazakhstan,2005,president,President,2,-1,2006-12-04,2005-12-04,7,presidentialism,5,0,,
705,Kazakhstan,2011,president,President,2,-1,2012-12-04,2011-04-03,7,presidentialism,5,0,,
705,Kazakhstan,2015,president,President,3,NA,NA,2015-04-26,5,presidentialism,NA,1,0,0
705,Kazakhstan,2019,president,President,3,NA,NA,2019-06-09,5,presidentialism,NA,1,0,0
705,Kazakhstan,2022,president,President,2,-1,2024-12-01,2022-11-20,5,presidentialism,5,1,,
712,Mongolia,1951,parliament,LH,3,NA,NA,1951-06-10,3,presidentialism,NA,1,0,0
712,Mongolia,1954,parliament,LH,1,0,1954-06-13,1954-06-13,3,presidentialism,0,0,,
712,Mongolia,1957,parliament,LH,1,0,1957-06-16,1957-06-16,3,presidentialism,0,0,,
712,Mongolia,1960,parliament,LH,1,0,1960-06-19,1960-06-19,3,presidentialism,0,0,,
712,Mongolia,1963,parliament,LH,1,0,1963-06-09,1963-06-09,3,presidentialism,0,0,,
712,Mongolia,1966,parliament,LH,1,0,1966-06-26,1966-06-26,3,presidentialism,0,0,,
712,Mongolia,1969,parliament,LH,1,0,1969-06-22,1969-06-22,4,presidentialism,0,0,,
712,Mongolia,1973,parliament,LH,1,0,1973-06-24,1973-06-24,4,presidentialism,0,0,,
712,Mongolia,1977,parliament,LH,1,0,1977-06-19,1977-06-19,4,presidentialism,0,0,,
712,Mongolia,1981,parliament,LH,1,0,1981-06-21,1981-06-21,5,presidentialism,0,0,,
712,Mongolia,1986,parliament,LH,1,0,1986-06-22,1986-06-22,5,presidentialism,0,0,,
712,Mongolia,1990,parliament,LH,1,0,1990-07-29,1990-07-29,5,presidentialism,0,0,,
712,Mongolia,1992,parliament,LH,2,-1,1994-07-29,1992-06-28,4,presidentialism,5,0,,
712,Mongolia,1996,parliament,LH,1,0,1996-06-30,1996-06-30,4,presidentialism,0,0,,
712,Mongolia,2000,parliament,LH,1,0,2000-07-02,2000-07-02,4,presidentialism,0,0,,
712,Mongolia,2004,parliament,LH,1,0,2004-06-27,2004-06-27,4,presidentialism,0,0,,
712,Mongolia,2008,parliament,LH,1,0,2008-06-29,2008-06-29,4,presidentialism,0,0,,
712,Mongolia,2012,parliament,LH,1,0,2012-06-28,2012-06-28,4,presidentialism,0,0,,
712,Mongolia,2016,parliament,LH,1,0,2016-06-29,2016-06-29,4,presidentialism,0,0,,
712,Mongolia,2020,parliament,LH,1,0,2020-06-24,2020-06-24,4,presidentialism,0,0,,
712,Mongolia,1993,president,President,1,0,1993-06-06,1993-06-06,4,presidentialism,0,0,,
712,Mongolia,1997,president,President,1,0,1997-05-18,1997-05-18,4,presidentialism,0,0,,
712,Mongolia,2001,president,President,1,0,2001-05-20,2001-05-20,4,presidentialism,0,0,,
712,Mongolia,2005,president,President,1,0,2005-05-22,2005-05-22,4,presidentialism,0,0,,
712,Mongolia,2009,president,President,1,0,2009-05-24,2009-05-24,4,presidentialism,0,0,,
712,Mongolia,2013,president,President,1,0,2013-06-26,2013-06-26,4,presidentialism,0,0,,
712,Mongolia,2017,president,President,1,0,2017-06-26,2017-06-26,4,presidentialism,0,0,,
712,Mongolia,2021,president,President,1,0,2021-06-09,2021-06-09,4,presidentialism,0,0,,
713,Taiwan,1983,parliament,LH,1,0,1983-12-03,1983-12-03,3,presidentialism,0,0,,
713,Taiwan,1986,parliament,LH,1,0,1986-12-06,1986-12-06,3,presidentialism,0,0,,
713,Taiwan,1989,parliament,LH,1,0,1989-12-02,1989-12-02,3,presidentialism,0,0,,
713,Taiwan,1992,parliament,LH,1,0,1992-12-19,1992-12-19,3,presidentialism,0,0,,
713,Taiwan,1995,parliament,LH,1,0,1995-12-02,1995-12-02,3,presidentialism,0,0,,
713,Taiwan,1998,parliament,LH,1,0,1998-12-05,1998-12-05,3,presidentialism,0,0,,
713,Taiwan,2001,parliament,LH,1,0,2001-12-01,2001-12-01,3,presidentialism,0,0,,
713,Taiwan,2004,parliament,LH,1,0,2004-12-11,2004-12-11,4,presidentialism,0,0,,
713,Taiwan,2008,parliament,LH,1,0,2008-01-12,2008-01-12,4,presidentialism,0,0,,
713,Taiwan,2012,parliament,LH,1,0,2012-01-14,2012-01-14,4,presidentialism,0,0,,
713,Taiwan,2016,parliament,LH,1,0,2016-01-16,2016-01-16,4,presidentialism,0,0,,
713,Taiwan,2020,parliament,LH,1,0,2020-01-11,2020-01-11,4,presidentialism,0,0,,
713,Taiwan,1996,president,President,1,0,1996-03-23,1996-03-23,4,presidentialism,0,0,,
713,Taiwan,2000,president,President,1,0,2000-03-18,2000-03-18,4,presidentialism,0,0,,
713,Taiwan,2004,president,President,1,0,2004-03-02,2004-03-02,4,presidentialism,0,0,,
713,Taiwan,2008,president,President,1,0,2008-03-22,2008-03-22,4,presidentialism,0,0,,
713,Taiwan,2012,president,President,1,0,2012-01-14,2012-01-14,4,presidentialism,0,0,,
713,Taiwan,2016,president,President,1,0,2016-01-16,2016-01-16,4,presidentialism,0,0,,
713,Taiwan,2020,president,President,1,0,2020-01-11,2020-01-11,4,presidentialism,0,0,,
731,North Korea,1957,parliament,LH,3,NA,NA,1957-08-27,5,NA,NA,1,0,0
731,North Korea,1962,parliament,LH,1,0,1962-10-08,1962-10-08,5,NA,0,1,,
731,North Korea,1967,parliament,LH,1,0,1967-11-25,1967-11-25,5,NA,0,1,,
731,North Korea,1972,parliament,LH,1,0,1972-12-12,1972-12-12,5,NA,0,1,,
731,North Korea,1977,parliament,LH,1,0,1977-11-11,1977-11-11,5,NA,0,1,,
731,North Korea,1982,parliament,LH,2,-1,1982-11-11,1982-02-28,5,NA,NA,1,,0
731,North Korea,1986,parliament,LH,2,-1,1987-02-28,1986-11-02,5,NA,NA,1,,0
731,North Korea,1990,parliament,LH,2,-1,1991-11-02,1990-04-22,5,NA,NA,1,,0
731,North Korea,1998,parliament,LH,1,0,1998-07-26,1998-07-26,5,NA,0,1,,
731,North Korea,2003,parliament,LH,1,0,2003-08-03,2003-08-03,5,NA,0,1,,
731,North Korea,2009,parliament,LH,3,NA,NA,2009-03-08,5,NA,NA,1,0,0
731,North Korea,2014,parliament,LH,1,0,2014-03-09,2014-03-09,5,NA,0,1,,
731,North Korea,2019,parliament,LH,1,0,2019-03-10,2019-03-10,5,NA,0,1,,
732,South Korea,1948,parliament,LH,3,NA,NA,1948-05-10,2,parliamentarism,NA,1,0,0
732,South Korea,1950,parliament,LH,1,0,1950-05-30,1950-05-30,4,parliamentarism,0,0,,
732,South Korea,1954,parliament,LH,1,0,1954-05-20,1954-05-20,4,presidentialism,0,0,,
732,South Korea,1958,parliament,LH,1,0,1958-05-02,1958-05-02,4,presidentialism,0,0,,
732,South Korea,1960,parliament,LH,3,NA,NA,1960-06-29,4,parliamentarism,NA,1,0,0
732,South Korea,1963,parliament,LH,3,NA,NA,1963-11-26,4,presidentialism,NA,1,0,0
732,South Korea,1967,parliament,LH,1,0,1967-07-08,1967-07-08,4,presidentialism,0,0,,
732,South Korea,1971,parliament,LH,1,0,1971-05-25,1971-05-25,4,presidentialism,0,0,,
732,South Korea,1973,parliament,LH,3,NA,NA,1973-02-27,6,parliamentarism,NA,1,0,0
732,South Korea,1978,parliament,LH,1,0,1978-12-12,1978-12-12,6,parliamentarism,0,0,,
732,South Korea,1981,parliament,LH,2,-1,1982-12-12,1981-03-25,4,parliamentarism,1,0,,
732,South Korea,1985,parliament,LH,1,0,1985-02-12,1985-02-12,4,parliamentarism,0,0,,
732,South Korea,1988,parliament,LH,1,0,1988-04-26,1988-04-26,4,presidentialism,0,0,,
732,South Korea,1992,parliament,LH,1,0,1992-03-24,1992-03-24,4,presidentialism,0,0,,
732,South Korea,1996,parliament,LH,3,NA,NA,1996-04-11,4,presidentialism,NA,1,0,0
732,South Korea,2000,parliament,LH,1,0,2000-04-13,2000-04-13,4,presidentialism,0,0,,
732,South Korea,2004,parliament,LH,1,0,2004-04-15,2004-04-15,4,presidentialism,0,0,,
732,South Korea,2008,parliament,LH,1,0,2008-04-09,2008-04-09,4,presidentialism,0,0,,
732,South Korea,2012,parliament,LH,1,0,2012-04-11,2012-04-11,4,presidentialism,0,0,,
732,South Korea,2016,parliament,LH,1,0,2016-04-13,2016-04-13,4,presidentialism,0,0,,
732,South Korea,2020,parliament,LH,1,0,2020-04-15,2020-04-15,4,presidentialism,0,0,,
732,South Korea,1948,president,President,3,NA,NA,1948-07-20,4,parliamentarism,NA,1,0,0
732,South Korea,1952,president,President,2,1,1952-05-05,1952-08-05,4,presidentialism,5,0,,
732,South Korea,1956,president,President,1,0,1956-05-15,1956-05-15,4,presidentialism,0,0,,
732,South Korea,1960,president,President,2,-1,1960-05-15,1960-03-15,4,parliamentarism,5,0,,
732,South Korea,1963,president,President,3,NA,NA,1963-10-15,4,presidentialism,NA,1,0,0
732,South Korea,1967,president,President,1,0,1967-05-03,1967-05-03,4,presidentialism,0,0,,
